attack_cat,label,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src__ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
Generic,1,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240060,1424240060,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,20,20,20,21,20,20,20
Generic,1,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253580,1424253580,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,34,34,16,16,16,16,34
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424247834,1424247834,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,39,39,39,39,39,17,39
Generic,1,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424248206,1424248206,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,41,41,8,8,8,4,41
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246169,1424246169,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,43,43,36,37,36,19,43
Generic,1,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258889,1424258889,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,3,3,3,5,2,2,4
Generic,1,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240694,1424240694,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,37,37,37,37,37,17,37
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232082,1424232082,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,31,31,11,11,11,11,31
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232386,1424232386,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,36,36,15,15,14,14,37
Generic,1,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259681,1424259681,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,16,16,16,17,16,16,16
Generic,1,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933650,1421933650,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,6,6,3,3,3,3,3
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424230528,1424230528,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,55,55,38,38,38,21,55
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252802,1424252802,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,25,25,18,18,18,18,25
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244897,1424244897,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,30,30,13,13,13,13,30
Generic,1,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246519,1424246519,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,19,19,19,20,19,19,19
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246361,1424246361,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,17,17,16,17,16,16,17
Generic,1,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424224611,1424224611,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,17,17,9,11,9,9,17
Generic,1,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244808,1424244808,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,35,35,17,17,17,17,35
Generic,1,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239427,1424239427,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,24,24,24,24,24,24,24
Generic,1,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238291,1424238291,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,23,23,19,20,19,19,23
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424247129,1424247129,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,39,39,18,17,17,17,39
Generic,1,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253793,1424253793,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,16,16,16,16,16,16,16
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231609,1424231609,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,22,22,19,19,18,18,25
Generic,1,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253532,1424253532,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,34,34,34,35,34,16,34
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424230503,1424230503,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,34,34,34,34,34,15,34
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424224801,1424224801,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,36,36,17,17,17,9,36
Generic,1,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246088,1424246088,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,43,43,39,39,39,17,43
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424223853,1424223853,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,7,7,8,7,7,7,7
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246361,1424246361,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,17,17,16,17,16,16,17
Normal,0,tcp,FIN,0.048735,528,8824,31,29,1,4,ftp-data,78136.85938,1327834.25,10,12,255,255,3620275292,2044847987,53,735,0,0,493.764647,440.841072,1424251706,1424251706,5.378778,4.386909,0.000618,0.000476,0.000142,0,0,0.0,0.0, ,3,3,2,2,1,1,4
Normal,0,tcp,FIN,0.003865,320,1902,31,29,1,2,ftp-data,552652.0,3446313.0,6,8,255,255,4114161292,4122478896,53,238,0,0,41.6903,0.896056,1424245618,1424245618,0.7108,0.476286,0.000667,0.000527,0.00014,0,0,0.0,0.0, ,3,3,4,8,1,1,4
Normal,0,tcp,FIN,0.036289,3390,44426,31,29,7,22,-,734106.75,9625176.0,56,58,255,255,860863507,3010785076,61,766,0,0,41.094887,40.988738,1421952026,1421952026,0.653273,0.625439,0.000763,0.000629,0.000134,0,0,0.0,0.0,0,11,8,4,2,1,1,1
Normal,0,tcp,FIN,0.028132,1064,2364,31,29,4,4,-,277548.7188,624484.5625,12,14,255,255,3110554300,3110884735,89,169,0,0,230.892964,6.062883,1421955881,1421955881,2.445091,2.113,0.000827,0.000653,0.000174,0,0,0.0,0.0,0,10,8,2,3,2,1,1
Normal,0,tcp,FIN,6.261433,1920,4416,31,29,6,6,-,2341.955811,5426.233887,22,26,255,255,1000178223,3145872766,87,170,0,0,27912.31289,25589.54477,1421972124,1421972130,298.14701,250.432315,0.000778,0.000615,0.000163,0,0,0.0,0.0,0,15,6,3,2,1,1,1
Normal,0,udp,CON,0.001104,130,162,31,29,0,0,dns,471014.4688,586956.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421961408,1421961408,0.007,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,3,2,1,11,2,1,1
Normal,0,tcp,FIN,0.024325,2334,15722,31,29,7,12,-,746557.0625,5034820.0,36,38,255,255,3629324554,3634413208,65,414,0,0,48.285299,45.705116,1421972400,1421972400,0.684286,0.641595,0.000712,0.000577,0.000135,0,0,0.0,0.0,0,9,5,4,6,1,1,2
Normal,0,tcp,FIN,0.004721,1032,824,31,29,2,2,http,1530184.375,1257360.75,8,10,255,255,3737936972,3739022361,129,82,1,83,35.529758,0.894896,1424236966,1424236966,0.625857,0.463556,0.000673,0.000545,0.000128,0,0,1.0,0.0, ,2,3,5,5,1,1,2
Normal,0,tcp,FIN,0.66733,4632,3080,31,29,7,7,-,53550.71484,35700.47656,28,30,255,255,3078917087,1206506676,165,103,0,0,1305.738779,32.417762,1421966838,1421966838,24.704371,22.991414,0.000727,0.000575,0.000152,0,0,0.0,0.0,0,5,7,4,4,1,1,2
Normal,0,tcp,FIN,0.109011,4014,60992,31,29,7,28,-,290245.9375,4412105.0,68,70,255,255,1014902929,3164792056,59,871,0,0,90.157719,88.535634,1421968233,1421968233,1.622313,1.570957,0.000783,0.000605,0.000178,0,0,0.0,0.0,0,10,2,2,3,1,1,1
Normal,0,tcp,FIN,1.136014,1684,10168,31,29,3,5,http,11013.94922,67632.96875,14,18,255,255,3524954459,3530067829,120,565,1,3924,8839.099441,7743.170504,1424243974,1424243975,87.359618,66.797941,0.000576,0.000446,0.00013,0,0,1.0,0.0, ,2,2,2,2,1,1,2
Normal,0,tcp,FIN,0.093222,3390,40254,31,29,7,22,-,285769.4688,3394906.75,56,58,255,255,3466963944,1360494499,61,694,0,0,115.951294,102.515521,1424244042,1424244042,1.689309,1.625719,0.000683,0.000552,0.000131,0,0,0.0,0.0, ,7,6,3,3,1,1,3
Normal,0,tcp,FIN,0.022003,3390,42510,31,29,7,22,-,1210744.0,15189928.0,56,58,255,255,1806940431,1807265335,61,733,0,0,21.838537,20.856209,1421952264,1421952264,0.393673,0.375211,0.000765,0.000606,0.000159,0,0,0.0,0.0,0,5,4,1,4,1,1,1
Normal,0,tcp,FIN,0.014318,2542,22592,31,29,7,14,-,1385109.75,12322950.0,40,42,255,255,715667130,739325869,64,538,0,0,0.0,20.584999,1421951436,1421951436,0.358308,0.337293,0.000615,0.000486,0.000129,0,0,0.0,0.0,0,5,7,5,3,1,1,2
Normal,0,tcp,FIN,2.661521,13142,548216,31,29,21,197,-,39330.89453,1644067.5,228,438,255,255,1467496475,3623171666,58,1252,0,0,4338.413971,3126.895296,1424259390,1424259392,11.723282,6.089261,0.000635,0.000511,0.000124,0,0,0.0,0.0, ,8,9,5,2,2,1,5
Normal,0,tcp,FIN,9.151629,33750,1416112,31,29,47,484,-,29454.86328,1236786.125,606,1101,255,255,24300514,27827447,56,1286,0,0,7196.350331,5339.210861,1421961531,1421961540,15.126131,8.319195,0.000641,0.000509,0.000132,0,0,0.0,0.0,0,9,8,5,3,2,1,2
Normal,0,tcp,FIN,0.035282,4550,68342,31,29,7,33,-,1018536.313,15302533.0,78,80,255,255,1771207150,3921080036,58,854,0,0,23.706145,23.595769,1421937876,1421937876,0.453571,0.439873,0.00068,0.000523,0.000157,0,0,0.0,0.0,0,5,3,3,2,1,1,2
Normal,0,tcp,FIN,0.038646,1540,1644,31,29,4,4,-,298918.375,321482.1563,16,18,255,255,4253175547,2115224939,96,91,0,0,181.208259,5.675669,1424228810,1424228810,2.555867,2.244059,0.000615,0.00049,0.000125,0,0,0.0,0.0, ,11,15,15,8,6,1,7
Normal,0,tcp,FIN,0.016169,1040,824,31,29,2,2,http,450244.2813,367122.25,8,10,255,255,1142867243,1145002541,130,82,1,83,167.143526,3.665189,1424224449,1424224449,2.259143,1.736444,0.000665,0.000538,0.000127,0,0,1.0,0.0, ,2,1,2,2,1,1,1
Normal,0,udp,CON,0.00105,146,178,31,29,0,0,dns,556190.5,678095.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421968180,1421968180,0.007,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,2,4,1,1,1
Normal,0,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253507,1424253507,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0.0, ,31,31,17,17,17,17,31
Normal,0,tcp,FIN,1.074734,7814,15044,31,29,30,32,-,57688.69531,111097.2578,122,126,255,255,2889537514,751247804,64,119,0,0,529.41702,521.558243,1424231471,1424231472,8.952767,8.593456,0.000693,0.000548,0.000145,0,0,0.0,0.0, ,1,5,3,1,1,1,1
Normal,0,tcp,FIN,0.053955,2766,28892,31,29,7,16,-,400926.6875,4190751.5,44,46,255,255,793420281,2943294102,63,628,0,0,75.387806,74.131679,1424234420,1424234420,1.247442,1.214114,0.000648,0.000532,0.000116,0,0,0.0,0.0, ,6,7,4,4,1,1,3
Normal,0,tcp,FIN,0.003841,1038,820,31,29,2,2,http,1893257.0,1537099.75,8,10,255,255,3860733892,1716341550,130,82,1,81,31.67959,0.670528,1421962858,1421962858,0.497857,0.369889,0.000641,0.000508,0.000133,0,0,1.0,0.0,0,2,2,6,8,1,1,6
Normal,0,tcp,FIN,0.018824,3302,35742,31,29,7,21,-,1377390.625,14918827.0,54,56,255,255,2259506404,115620476,61,638,0,0,18.592127,18.344605,1424252805,1424252805,0.349019,0.332855,0.000634,0.000514,0.00012,0,0,0.0,0.0, ,7,7,3,2,1,1,3
Normal,0,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254773,1424254773,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0.0, ,37,37,18,18,18,18,37
Normal,0,tcp,FIN,1.009031,1684,10168,31,29,3,5,http,12400.01465,76144.33594,14,18,255,255,1133043793,1134066536,120,565,1,3924,8761.616242,7674.450011,1421948673,1421948674,77.588767,59.322588,0.000678,0.000543,0.000135,0,0,1.0,0.0,0,2,2,2,1,1,1,1
Normal,0,tcp,FIN,0.035542,3302,36154,31,29,7,21,-,729503.125,7992572.0,54,56,255,255,2775809285,2797516495,61,646,0,0,47.547074,46.351956,1424232845,1424232845,0.663642,0.649333,0.000673,0.000475,0.000198,0,0,0.0,0.0, ,5,4,4,4,1,1,1
Normal,0,tcp,FIN,0.069853,3302,40550,31,29,7,21,-,371179.4688,4561121.0,54,56,255,255,3489899816,3543020126,61,724,0,0,0.0,87.953628,1424228093,1424228093,1.312132,1.308094,0.000651,0.000521,0.00013,0,0,0.0,0.0, ,10,7,8,7,1,1,3
Normal,0,tcp,FIN,1.05116,1580,10168,31,29,3,5,http,11027.81738,73092.58594,12,18,255,255,1803466600,3954075064,132,565,1,3924,9808.498424,7899.630911,1424227865,1424227866,95.52673,61.801119,0.000673,0.000534,0.000139,0,0,1.0,0.0, ,5,2,2,2,1,1,1
Normal,0,udp,CON,0.001027,130,162,31,29,0,0,dns,506329.0938,630963.9375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424232484,1424232484,0.01,0.007,0.0,0.0,0.0,0,0,0.0,0.0, ,1,2,4,5,1,1,1
Normal,0,udp,CON,0.001032,146,178,31,29,0,0,dns,565891.5,689922.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421943211,1421943211,0.009,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3,2,2,1,1
Normal,0,udp,CON,0.001674,512,304,31,29,0,0,-,1835125.375,1089605.75,4,4,0,0,0,0,128,76,0,0,0.605755,0.27885,1421964211,1421964211,0.432333,0.201667,0.0,0.0,0.0,0,0,0.0,0.0,0,9,4,3,6,1,1,3
Normal,0,tcp,FIN,6.755368,14288,594674,31,29,18,186,-,16856.51953,702701.5625,263,458,255,255,496450438,500274260,54,1298,0,0,329.728719,7925.286779,1421939019,1421939026,25.782477,14.7817,0.0,0.0,0.0,0,0,0.0,0.0,0,3,10,3,1,1,1,1
Normal,0,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230491,1424230491,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0.0, ,50,50,6,6,6,3,50
Normal,0,tcp,FIN,0.062833,3182,39582,31,29,7,20,-,397370.7813,4946317.5,52,54,255,255,1729116513,1783720170,61,733,0,0,0.0,65.666819,1421937418,1421937418,1.24398,1.073151,0.008814,0.005953,0.002861,0,0,0.0,0.0,0,9,6,5,10,1,1,1
Normal,0,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421937905,1421937905,0.011,0.011,0.0,0.0,0.0,0,0,0.0,0.0,0,3,4,4,3,1,1,2
Normal,0,udp,CON,0.001145,146,178,31,29,0,0,dns,510043.6875,621834.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257569,1424257569,0.001,0.002,0.0,0.0,0.0,0,0,0.0,0.0, ,2,2,2,1,1,1,2
Normal,0,tcp,FIN,1.247576,2934,3740,31,29,11,15,ftp,18454.98828,23540.04883,52,54,255,255,2103859550,18609384,56,69,0,0,1814.270349,61.860445,1424227951,1424227952,24.455843,23.529906,0.000624,0.00049,0.000134,0,0,0.0,1.0,1,1,2,4,3,1,1,2
Normal,0,tcp,FIN,0.007403,4232,2456,31,29,7,7,-,4319330.0,2507091.75,18,18,255,255,1107034055,3255243003,235,136,0,0,24.34393,0.611922,1424229191,1424229191,0.416706,0.407706,0.000587,0.000469,0.000118,0,0,0.0,0.0, ,9,7,5,4,1,1,3
Normal,0,udp,CON,0.001051,146,178,31,29,0,0,-,555661.3125,677450.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421934570,1421934570,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,15,18,2,1,1,1,1
Normal,0,tcp,FIN,1.239031,7816,14942,31,29,30,32,-,50052.01953,95713.50781,122,126,255,255,2929621617,808023907,64,119,0,0,629.315394,620.775794,1421933611,1421933613,10.236727,9.907824,0.000658,0.000549,0.000109,0,0,0.0,0.0,0,5,5,2,2,1,1,1
Normal,0,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261581,1424261581,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0.0, ,37,37,18,18,18,18,37
Normal,0,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424233812,1424233812,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0.0, ,36,36,19,19,19,19,36
Normal,0,tcp,FIN,1.495124,2054,2478,31,29,6,6,-,10492.77539,12707.97656,22,24,255,255,2053072971,4198775041,93,103,0,0,5261.072652,5024.506876,1421938832,1421938833,71.179144,64.977482,0.000787,0.000632,0.000155,0,0,0.0,0.0,0,3,8,4,3,2,1,2
Normal,0,tcp,FIN,0.08115,3078,32564,31,29,7,18,-,297424.5,3146075.0,50,50,255,255,1955854252,4102446304,62,651,0,0,88.810142,2.518985,1424248635,1424248635,1.558388,1.716217,0.00236,0.002199,0.000161,0,0,0.0,0.0, ,9,5,2,5,1,1,3
Normal,0,tcp,FIN,0.046445,320,1904,31,29,1,2,ftp-data,45989.87891,286963.0625,6,8,255,255,2306665069,305271735,53,238,0,0,642.706302,15.734083,1421963783,1421963783,9.2244,6.559857,0.00066,0.000522,0.000138,0,0,0.0,0.0,0,3,3,7,7,1,1,4
Normal,0,tcp,FIN,0.184078,1540,1644,31,29,4,4,-,62756.00781,67493.13281,16,18,255,255,1264387813,3436486303,96,91,0,0,879.728506,22.562355,1421948419,1421948419,12.2326,10.765353,0.001215,0.001056,0.000159,0,0,0.0,0.0,0,23,13,6,10,5,1,6
Normal,0,tcp,FIN,0.00439,1044,824,31,29,2,2,http,1665603.625,1352164.0,8,10,255,255,871725152,3022422717,131,82,1,83,36.726636,0.751422,1421935798,1421935798,0.574286,0.423444,0.000722,0.000574,0.000148,0,0,1.0,0.0,0,2,3,3,8,2,1,2
Normal,0,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424232080,1424232080,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0.0, ,43,43,24,24,24,24,43
Normal,0,tcp,FIN,0.066877,2958,31788,31,29,7,18,-,346546.6563,3726602.5,48,50,255,255,2584206521,2604907151,62,636,0,0,81.865629,80.740911,1424233958,1424233958,1.415851,1.353633,0.000685,0.000545,0.00014,0,0,0.0,0.0, ,5,5,3,2,1,1,2
Normal,0,tcp,FIN,0.02033,3390,40986,31,29,7,22,-,1310378.75,15850467.0,56,58,255,255,248919507,255185534,61,707,0,0,20.235843,19.623401,1424226320,1424226320,0.369481,0.354393,0.000616,0.000482,0.000134,0,0,0.0,0.0, ,2,3,2,3,1,1,1
Normal,0,tcp,FIN,0.048074,528,8824,31,29,1,4,ftp-data,79211.21875,1346091.5,10,12,255,255,121692137,2519104368,53,735,0,0,490.819063,438.677952,1424224190,1424224190,5.306222,4.305727,0.000847,0.000706,0.000141,0,0,0.0,0.0, ,3,3,3,4,1,1,4
Normal,0,tcp,FIN,0.021029,2854,29122,31,29,7,17,-,1062152.25,10848258.0,46,48,255,255,1468465879,1468760121,62,607,0,0,26.877271,25.73257,1421968467,1421968467,0.459156,0.434936,0.000705,0.00058,0.000125,0,0,0.0,0.0,0,7,3,1,4,1,1,1
Normal,0,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424233711,1424233711,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0.0, ,38,38,38,38,38,19,38
PortScan,1,tcp,FIN,1.140746,564,354,254,252,2,1,-,3562.581055,2174.015869,10,8,255,255,2733515914,842921295,56,44,0,0,7305.219381,252.13075,1424230608,1424230610,126.736333,151.198578,0.137054,0.08235,0.054704,0,1,0.0,0.0, ,1,1,1,6,1,1,1
PortScan,1,tcp,FIN,0.642515,864,268,254,252,2,1,http,9686.933594,2789.040039,10,6,255,255,1222974892,895333635,86,45,0,0,3670.6894,180.123172,1421927819,1421927820,71.300667,112.798203,0.174679,0.078519,0.09616,0,1,0.0,0.0,0,1,1,1,2,1,1,1
PortScan,1,udp,INT,4e-06,168,0,254,0,0,0,-,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424258636,1424258636,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,2,1,1,1,1,1
PortScan,1,tcp,FIN,0.731058,564,354,254,252,2,1,-,5559.066406,3392.34375,10,8,255,255,2232951602,1107379667,56,44,0,0,5604.99518,145.212359,1424229761,1424229762,78.336778,99.402711,0.05232,0.035234,0.017086,0,1,0.0,0.0, ,1,2,1,1,1,1,1
PortScan,1,udp,INT,1.1e-05,168,0,254,0,0,0,-,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421929946,1421929946,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,0.82837,778,354,254,252,2,1,http,6769.921875,2993.831299,10,8,255,255,777162382,158594921,78,44,0,0,5125.218608,189.642109,1421930723,1421930723,92.041111,103.560711,0.107047,0.07675,0.030297,0,1,0.0,0.0,0,1,1,1,2,1,1,1
PortScan,1,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424248357,1424248357,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,0.283966,990,268,254,252,2,1,http,25101.5957,6310.614746,10,6,255,255,1060289686,1110667115,99,45,1,0,1472.826487,74.380727,1424250778,1424250778,29.189667,50.621,0.092439,0.030858,0.061581,0,1,1.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,ospf,INT,22.04829,1280,0,254,0,0,0,-,441.213348,0.0,20,0,0,0,0,0,64,0,0,0,1438.506125,0.0,1424225776,1424225798,1160.436375,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,2,1,1,1
PortScan,1,tcp,FIN,0.421861,886,268,254,252,2,1,http,15132.94727,4247.844727,10,6,255,255,4097044364,2004757548,89,45,1,0,2237.061563,106.838938,1424252485,1424252485,46.760111,74.946,0.121844,0.047122,0.074722,0,1,1.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,2.002611,564,354,254,252,2,1,-,2029.350708,1238.383301,10,8,255,255,748025719,75262798,56,44,0,0,13238.18439,380.281875,1424247697,1424247699,217.297,270.452844,0.184957,0.10944,0.075517,0,1,0.0,0.0, ,3,3,2,3,1,1,1
PortScan,1,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421928919,1421928919,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,0.185913,930,268,254,252,2,1,http,36016.84766,9638.916992,10,6,255,255,1850451416,1612945172,93,45,1,0,1026.280451,60.861461,1421929412,1421929412,19.130778,35.610199,0.054183,0.007852,0.046331,0,1,1.0,0.0,0,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,1.215171,564,354,254,252,2,1,-,3344.385254,2040.865112,10,8,255,255,3418499687,1585478448,56,44,0,0,8422.841874,231.919547,1424251886,1424251887,133.525,162.236719,0.203383,0.079505,0.123878,0,1,0.0,0.0, ,3,1,1,1,1,1,1
PortScan,1,tcp,FIN,1.123675,564,354,254,252,2,1,-,3616.704102,2207.043945,10,8,255,255,1595976760,16330119,56,44,0,0,7034.876107,214.411625,1424230046,1424230048,116.478667,149.178578,0.215874,0.079423,0.136451,0,1,0.0,0.0, ,3,1,1,1,1,1,1
PortScan,1,ddp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244372,1424244372,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,7,7,3,3,3,3,7
