attack_cat,label,destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
Normal,0,53,97466.0,2,2,82,192.0,41,41,41.0,0.0,96,96,96.0,0.0,2811.236739,41.03995239,32488.66667,56268.55724,97462.0,1,1,1.0,0.0,1,1.0,3.0,3.0,0.0,3,3.0,0,0,0,0,64.0,64.0,20.5199762,20.5199762,41,96,63.0,30.12474,907.5,0,0,0,0,0,0,0,0,1,78.75,41.0,96.0,64.0,0,0,0,0,0,0,2,82,2,192.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,443,119165768.0,24,20,1154,7945.0,452,0,48.083332,117.069626,2896,0,397.25,753.03815,76.35582057,0.369233554,2771296.93,4390112.454,10000000.0,1,119000000,5181120.348,4901576.939,10000000,1.0,114000000.0,6016272.632,4923122.906,10000000,50.0,0,0,0,0,776.0,648.0,0.20140012,0.167833434,0,2896,202.2,532.17615,283211.4818,0,0,0,1,0,0,0,0,0,206.79546,48.083332,397.25,776.0,0,0,0,0,0,0,24,1154,20,7945.0,29200,130,5,32,379530.9091,1159974.304,3876985.0,29600.0,10000000.0,15429.76389,10000000,9968003
Normal,0,443,3179820.0,6,7,529,3151.0,342,0,88.166664,145.1157,1460,0,450.14285,590.0857,1157.298212,4.088281727,264985.0,853820.7474,2975070.0,1,204745,40949.0,39528.11719,90904,403.0,3119910.0,519985.0,1220558.033,3010842,1.0,0,0,0,0,132.0,152.0,1.886899258,2.201382468,0,1460,262.85715,455.07614,207094.2857,0,0,0,1,0,0,0,0,1,283.07693,88.166664,450.14285,132.0,0,0,0,0,0,0,6,529,7,3151.0,8192,17,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,443,5145422.0,9,7,382,6443.0,195,0,42.444443,69.66727,2636,0,920.4286,978.7999,1326.421817,3.109560304,343028.1333,1258367.373,4890985.0,3,5145422,643177.75,1716651.017,4890985,3.0,170491.0,28415.16667,30867.55222,60231,48.0,0,0,0,0,192.0,152.0,1.749127671,1.360432633,0,2636,401.47058,749.7342,562101.3897,0,0,0,1,0,0,0,0,0,426.5625,42.444443,920.4286,192.0,0,0,0,0,0,0,9,382,7,6443.0,8192,946,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,55474,31992.0,2,1,12,6.0,6,6,6.0,0.0,6,6,6.0,0.0,562.6406602,93.77344336,15996.0,22584.99059,31966.0,26,31992,31992.0,0.0,31992,31992.0,0.0,0.0,0.0,0,0.0,0,0,0,0,40.0,20.0,62.51562891,31.25781445,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40.0,0,0,0,0,0,0,2,12,1,6.0,31680,64209,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,255.0,2,2,68,158.0,34,34,34.0,0.0,79,79,79.0,0.0,886274.5098,15686.27451,85.0,141.1701102,248.0,2,5,5.0,0.0,5,5.0,2.0,2.0,0.0,2,2.0,0,0,0,0,40.0,40.0,7843.137255,7843.137255,34,79,52.0,24.647514,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40.0,0,0,0,0,0,0,2,68,2,158.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,252.0,2,2,74,154.0,37,37,37.0,0.0,77,77,77.0,0.0,904761.9048,15873.01587,84.0,105.7024125,203.0,1,1,1.0,0.0,1,1.0,48.0,48.0,0.0,48,48.0,0,0,0,0,64.0,80.0,7936.507937,7936.507937,37,77,53.0,21.908903,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64.0,0,0,0,0,0,0,2,74,2,154.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,218450.0,4,2,116,160.0,29,29,29.0,0.0,80,80,80.0,0.0,1263.447013,27.46623941,43690.0,80673.45095,185767.0,3,32679,10893.0,18862.03329,32673,3.0,4.0,4.0,0.0,4,4.0,0,0,0,0,104.0,64.0,18.31082628,9.155413138,29,80,43.57143,24.885452,619.2857143,0,0,0,0,0,0,0,0,0,50.833332,29.0,80.0,104.0,0,0,0,0,0,0,4,116,2,160.0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,443,4106690.0,11,10,905,5789.0,437,0,82.27273,142.60791,1460,0,578.9,723.5891,1630.023206,5.113607309,205334.5,893165.7128,3999821.0,2,106866,10686.6,9934.855109,23605,2.0,4087125.0,454125.0,1329715.382,3999856,3.0,0,0,0,0,244.0,212.0,2.67855621,2.4350511,0,1460,304.27274,547.9185,300214.684,0,0,0,1,0,0,0,0,0,318.7619,82.27273,578.9,244.0,0,0,0,0,0,0,11,905,10,5789.0,65535,31,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,52955,48.0,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48.0,48,48,48.0,0.0,48,48.0,0.0,0.0,0.0,0,0.0,0,0,0,0,40.0,0.0,41666.66667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40.0,0,0,0,0,0,0,2,12,0,0.0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,60533.0,1,1,62,230.0,62,62,62.0,0.0,230,230,230.0,0.0,4823.815109,33.03982951,60533.0,0.0,60533.0,60533,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,40.0,40.0,16.51991476,16.51991476,62,230,118.0,96.99484,9408.0,0,0,0,0,0,0,0,0,1,177.0,62.0,230.0,40.0,0,0,0,0,0,0,1,62,1,230.0,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,262.0,2,2,84,310.0,42,42,42.0,0.0,155,155,155.0,0.0,1503816.794,15267.17557,87.33333333,146.0696181,256.0,3,3,3.0,0.0,3,3.0,3.0,3.0,0.0,3,3.0,0,0,0,0,40.0,40.0,7633.587786,7633.587786,42,155,87.2,61.89265,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40.0,0,0,0,0,0,0,2,84,2,310.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,52772,47.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.1914893617,47.0,0.0,47.0,47,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,21276.5957446809,21276.5957446809,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,110,237,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,443,10119960.0,8,11,5296,5833.0,4973,0,662.0,1743.5376,1713,0,530.2727,705.43933,1099.707904,1.877477777,562220.0,2355227.709,9999358.0,4,120598,17228.28571,18146.19265,41487,232.0,10100000.0,1008771.9,3159030.383,9999430,4.0,0,0,0,0,264.0,360.0,0.790516959,1.086960818,0,4973,556.45,1184.5988,1403274.155,0,0,0,1,0,0,0,0,1,585.7368,662.0,530.2727,264.0,0,0,0,0,0,0,8,5296,11,5833.0,29200,82,3,32,120598.0,0.0,120598.0,120598.0,9999358.0,0.0,9999358,9999358
Normal,0,53,160.0,2,2,88,120.0,44,44,44.0,0.0,60,60,60.0,0.0,1300000.0,25000.0,53.33333333,85.44783984,152.0,4,4,4.0,0.0,4,4.0,4.0,4.0,0.0,4,4.0,0,0,0,0,64.0,64.0,12500.0,12500.0,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64.0,0,0,0,0,0,0,2,88,2,120.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,48449.0,4,2,176,214.0,44,44,44.0,0.0,107,107,107.0,0.0,8049.7017482301,123.8415653574,9689.8,14204.3219021536,31409.0,3,31416,10472.0,18131.9738859287,31409,3.0,4.0,4.0,0.0,4,4.0,0,0,0,0,104.0,64.0,82.5610435716,41.2805217858,44,107,62.0,30.740852,945.0,0,0,0,0,0,0,0,0,0,72.333336,44.0,107.0,104.0,0,0,0,0,0,0,4,176,2,214.0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,76189211.0,2,2,102,260.0,51,51,51.0,0.0,148,112,130.0,25.455845,4.7513288988,0.0525008718,25396403.6666667,43813243.8809193,75987447.0,432,75987879,75987879.0,0.0,75987879,75987879.0,76188779.0,76188779.0,0.0,76188779,76188779.0,0,0,0,0,52.0,64.0,0.0262504359,0.0262504359,51,148,82.6,45.103214,2034.3,0,0,0,0,0,0,0,0,1,103.25,51.0,130.0,52.0,0,0,0,0,0,0,2,102,2,260.0,-1,-1,1,20,432.0,0.0,432.0,432.0,75987447.0,0.0,75987447,75987447
Normal,0,80,75.0,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,160000.0,26666.6666666667,75.0,0.0,75.0,75,75,75.0,0.0,75,75.0,0.0,0.0,0.0,0,0.0,0,0,0,0,40.0,0.0,26666.6666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40.0,0,0,0,0,0,0,2,12,0,0.0,63015,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,39213,10013009.0,1,6,1375,30.0,1375,1375,1375.0,0.0,6,0,5.0,2.4494898,140.317461,0.699090553,1668834.833,4065614.236,9967710.0,1,0,0.0,0.0,0,0.0,9992550.0,1998510.0,4454927.725,9967710,1.0,1,0,0,0,20.0,132.0,0.099870079,0.599220474,0,1375,347.5,634.1901,402197.1429,0,1,0,0,1,1,0,0,6,397.14285,1375.0,5.0,20.0,0,0,0,0,0,0,1,1375,6,30.0,229,0,0,20,45299.0,0.0,45299.0,45299.0,9967710.0,0.0,9967710,9967710
Normal,0,53,78411.0,1,1,51,79.0,51,51,51.0,0.0,79,79,79.0,0.0,1657.9306474857,25.5066253459,78411.0,0.0,78411.0,78411,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,20.0,12.753312673,12.753312673,51,79,60.333332,16.165808,261.3333333333,0,0,0,0,0,0,0,0,1,90.5,51.0,79.0,32.0,0,0,0,0,0,0,1,51,1,79.0,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,443,116765279.0,36,25,13032,2829.0,1658,0,362.0,547.9184,244,0,113.16,121.75648,135.8366128685,0.5224155718,1946087.98333333,3786385.99550643,10209481.0,57,116714547,3334701.34285714,4510603.9233067,10240013,161.0,116714602.0,4863108.41666667,4743951.84400819,10260254,222.0,0,0,0,0,1160.0,808.0,0.3083108293,0.2141047426,0,1658,255.82259,440.62946,194154.312268641,0,0,0,1,0,0,0,0,0,260.0164,362.0,113.16,1160.0,0,0,0,0,0,0,36,13032,25,2829.0,29200,221,13,32,829309.727272727,1357545.06553537,3545118.0,50694.0,9781103.63636364,943645.816693136,10209481,7150003
Normal,0,99,4.0,2,0,4,0.0,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4.0,4,4,4.0,0.0,4,4.0,0.0,0.0,0.0,0,0.0,0,0,0,0,48.0,0.0,500000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48.0,0,0,0,0,0,0,2,4,0,0.0,1024,-1,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,60225,300.0,2,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10000.0,150.0,137.1787156,247.0,53,247,247.0,0.0,247,247.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,32.0,6666.666667,3333.333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,1,0.0,362,32832,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,443,412.0,3,0,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,43689.3203883495,7281.5533980583,206.0,214.9604614807,358.0,54,412,206.0,214.9604614807,358,54.0,0.0,0.0,0.0,0,0.0,0,0,0,0,60.0,0.0,7281.5533980583,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60.0,0,0,0,0,0,0,3,18,0,0.0,16234,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,5835,77.0,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,155844.155844156,25974.025974026,77.0,0.0,77.0,77,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,20.0,20.0,12987.012987013,12987.012987013,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20.0,0,0,0,0,0,0,1,6,1,6.0,229,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,230.0,2,2,86,198.0,43,43,43.0,0.0,99,99,99.0,0.0,1234782.609,17391.30435,76.66666667,127.5944095,224.0,3,3,3.0,0.0,3,3.0,3.0,3.0,0.0,3,3.0,0,0,0,0,88.0,88.0,8695.652174,8695.652174,43,99,65.4,30.672462,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,88.0,0,0,0,0,0,0,2,86,2,198.0,-1,-1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,211.0,2,2,80,112.0,40,40,40.0,0.0,56,56,56.0,0.0,909952.6066,18957.34597,70.33333333,37.81974793,114.0,48,48,48.0,0.0,48,48.0,49.0,49.0,0.0,49,49.0,0,0,0,0,64.0,64.0,9478.672986,9478.672986,40,56,46.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64.0,0,0,0,0,0,0,2,80,2,112.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,254.0,2,2,84,310.0,42,42,42.0,0.0,155,155,155.0,0.0,1551181.102,15748.0315,84.66666667,104.7107126,203.0,4,47,47.0,0.0,47,47.0,4.0,4.0,0.0,4,4.0,0,0,0,0,40.0,40.0,7874.015748,7874.015748,42,155,87.2,61.89265,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40.0,0,0,0,0,0,0,2,84,2,310.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,24022.0,1,1,51,112.0,51,51,51.0,0.0,112,112,112.0,0.0,6785.446674,83.2570144,24022.0,0.0,24022.0,24022,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,40.0,41.6285072,41.6285072,51,112,71.333336,35.218365,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,32.0,0,0,0,0,0,0,1,51,1,112.0,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,133297.0,4,2,192,300.0,48,48,48.0,0.0,150,150,150.0,0.0,3691.0057990803,45.0122658424,26659.4,44681.6206655488,103090.0,3,30203,10067.6666666667,17432.5140279116,30197,3.0,4.0,4.0,0.0,4,4.0,0,0,0,0,104.0,64.0,30.0081772283,15.0040886141,48,150,77.14286,49.770905,2477.1428571429,0,0,0,0,0,0,0,0,0,90.0,48.0,150.0,104.0,0,0,0,0,0,0,4,192,2,300.0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,47284.0,4,2,124,254.0,31,31,31.0,0.0,127,127,127.0,0.0,7994.247526,126.8928179,9456.8,15411.16505,35463.0,1,35468,11822.66667,20473.12928,35463,1.0,3.0,3.0,0.0,3,3.0,0,0,0,0,80.0,40.0,84.59521191,42.29760596,31,127,58.42857,46.843204,2194.285714,0,0,0,0,0,0,0,0,0,68.166664,31.0,127.0,80.0,0,0,0,0,0,0,4,124,2,254.0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,186.0,2,2,76,108.0,38,38,38.0,0.0,54,54,54.0,0.0,989247.3118,21505.37634,62.0,101.3262059,179.0,3,4,4.0,0.0,4,4.0,3.0,3.0,0.0,3,3.0,0,0,0,0,40.0,40.0,10752.68817,10752.68817,38,54,44.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40.0,0,0,0,0,0,0,2,76,2,108.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,443,3.0,2,0,31,0.0,31,0,15.5,21.920311,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3.0,3,3,3.0,0.0,3,3.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,0.0,666666.6667,0.0,0,31,20.666666,17.897858,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64.0,0,0,0,0,0,0,2,31,0,0.0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,61120,48.0,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.6666666667,48.0,0.0,48.0,48,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,20.0,20.0,20833.3333333333,20833.3333333333,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20.0,0,0,0,0,0,0,1,6,1,6.0,32,32850,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,355.0,2,2,68,690.0,34,34,34.0,0.0,345,345,345.0,0.0,2135211.268,11267.60563,118.3333333,121.8209068,259.0,48,48,48.0,0.0,48,48.0,48.0,48.0,0.0,48,48.0,0,0,0,0,64.0,64.0,5633.802817,5633.802817,34,345,158.4,170.34172,29016.3,0,0,0,0,0,0,0,0,1,198.0,34.0,345.0,64.0,0,0,0,0,0,0,2,68,2,690.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,53452423.0,2,2,105,294.0,58,47,52.5,7.7781744,186,108,147.0,55.154327,7.464582101,0.074832903,17800000.0,30800000.0,53300000.0,48048,53400000,53400000.0,0.0,53400000,53400000.0,53400000.0,53400000.0,0.0,53400000,53400000.0,0,0,0,0,40.0,40.0,0.037416452,0.037416452,47,186,91.4,57.937897,3356.8,0,0,0,0,0,0,0,0,1,114.25,52.5,147.0,40.0,0,0,0,0,0,0,2,105,2,294.0,-1,-1,1,20,60779.0,0.0,60779.0,60779.0,53300000.0,0.0,53300000,53300000
Normal,0,53,30829.0,1,1,51,67.0,51,51,51.0,0.0,67,67,67.0,0.0,3827.564955,64.87398229,30829.0,0.0,30829.0,30829,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,32.43699114,32.43699114,51,67,56.333332,9.237604,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32.0,0,0,0,0,0,0,1,51,1,67.0,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,80,99085.0,6,4,1503,799.0,1448,0,250.5,587.0652,799,0,199.75,399.5,23232.5780895191,100.9234495635,11009.4444444444,15876.2677691508,32326.0,163,99085,19817.0,17397.645314812,32848,706.0,66081.0,22027.0,18638.3174133289,33213,511.0,0,0,0,0,204.0,136.0,60.5540697381,40.3693798254,0,1448,209.27272,475.01413,225638.418181818,0,0,0,1,0,0,0,0,0,230.2,250.5,199.75,204.0,0,0,0,0,0,0,6,1503,4,799.0,65535,58,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,55185,720219.0,2,2,38,31.0,38,0,19.0,26.870058,31,0,15.5,21.920311,95.80419289,5.553866255,240073.0,293140.9112,566797.0,94,153422,153422.0,0.0,153422,153422.0,720125.0,720125.0,0.0,720125,720125.0,1,0,0,0,40.0,52.0,2.776933127,2.776933127,0,38,21.4,19.743353,389.8,0,1,0,0,1,0,0,0,1,26.75,19.0,15.5,40.0,0,0,0,0,0,0,2,38,2,31.0,35,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,36370,16.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,62500.0,62500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,390,2757,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,307.0,2,2,74,204.0,37,37,37.0,0.0,102,102,102.0,0.0,905537.459283388,13029.3159609121,102.3333333333,175.5144818336,305.0,1,1,1.0,0.0,1,1.0,1.0,1.0,0.0,1,1.0,0,0,0,0,40.0,40.0,6514.657980456,6514.657980456,37,102,63.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,78.75,37.0,102.0,40.0,0,0,0,0,0,0,2,74,2,204.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,50584,65.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.2307692308,65.0,0.0,65.0,65,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,15384.6153846154,15384.6153846154,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,71,314,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,92604.0,1,1,46,168.0,46,46,46.0,0.0,168,168,168.0,0.0,2310.915295,21.59733921,92604.0,0.0,92604.0,92604,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,40.0,32.0,10.7986696,10.7986696,46,168,86.666664,70.43673,4961.333333,0,0,0,0,0,0,0,0,1,130.0,46.0,168.0,40.0,0,0,0,0,0,0,1,46,1,168.0,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,179.0,2,2,70,174.0,35,35,35.0,0.0,87,87,87.0,0.0,1363128.49162011,22346.3687150838,59.6666666667,63.3113997107,128.0,3,3,3.0,0.0,3,3.0,48.0,48.0,0.0,48,48.0,0,0,0,0,40.0,40.0,11173.1843575419,11173.1843575419,35,87,55.8,28.481573,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,40.0,0,0,0,0,0,0,2,70,2,174.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,571.0,1,1,51,112.0,51,51,51.0,0.0,112,112,112.0,0.0,285464.0981,3502.62697,571.0,0.0,571.0,571,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,20.0,20.0,1751.313485,1751.313485,51,112,71.333336,35.218365,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,20.0,0,0,0,0,0,0,1,51,1,112.0,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,59108,237.0,3,1,92,6.0,55,6,30.666666,24.501701,6,6,6.0,0.0,413502.1097,16877.63713,79.0,106.7145726,201.0,3,237,118.5,163.3416665,234,3.0,0.0,0.0,0.0,0,0.0,1,0,0,0,60.0,20.0,12658.22785,4219.409283,6,55,30.6,24.50102,600.3,0,1,0,0,1,0,0,0,0,38.25,30.666666,6.0,60.0,0,0,0,0,0,0,3,92,1,6.0,119,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,60304,4.0,2,0,31,0.0,31,0,15.5,21.920311,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4.0,4,4,4.0,0.0,4,4.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,0.0,500000.0,0.0,0,31,20.666666,17.897858,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64.0,0,0,0,0,0,0,2,31,0,0.0,127,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,36238,17072.0,2,1,12,6.0,6,6,6.0,0.0,6,6,6.0,0.0,1054.358013,175.7263355,8536.0,11933.13404,16974.0,98,17072,17072.0,0.0,17072,17072.0,0.0,0.0,0.0,0,0.0,0,0,0,0,40.0,20.0,117.1508903,58.57544517,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40.0,0,0,0,0,0,0,2,12,1,6.0,8190,30135,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,53,23430.0,1,1,52,117.0,52,52,52.0,0.0,117,117,117.0,0.0,7212.974819,85.36064874,23430.0,0.0,23430.0,23430,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,20.0,32.0,42.68032437,42.68032437,52,117,73.666664,37.527767,1408.333333,0,0,0,0,0,0,0,0,1,110.5,52.0,117.0,20.0,0,0,0,0,0,0,1,52,1,117.0,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,55132,7164.0,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,1675.0418760469,279.1736460078,7164.0,0.0,7164.0,7164,7164,7164.0,0.0,7164,7164.0,0.0,0.0,0.0,0,0.0,0,0,0,0,40.0,0.0,279.1736460078,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40.0,0,0,0,0,0,0,2,12,0,0.0,42340,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Normal,0,80,119793301.12600002,5,3,181,1642.0,181,0,36.2,80.94566,1642,0,547.3333,948.00916,15.2127259,0.066759082,17100000.0,45300000.0,115670479.57400194,32,120000000,30000000.0,56400000.0,116000000,33.0,24804.0,12402.0,15146.22725,23112,1692.0,0,0,0,0,112.0,72.0,0.041724426,0.025034656,0,1642,202.55556,543.1006,294958.2778,0,0,0,1,0,0,0,0,0,227.875,36.2,547.3333,112.0,0,0,0,0,0,0,5,181,3,1642.0,65535,946,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
